"dataset_ID","meantimes","coniferous_woodland_sum","deciduous_woodland_sum","wet_woodland_sum","pasture_sum","wet_meadow_sum","arable_sum","heath_sum"
"45704",3255.97,0.57712,0.22357,0.05373,0.02426,0.0156,0.00173,0.01906
"45704",3459.66,0.52725,0.29013,0.05449,0.0162,0.00736,0.00147,0.01767
"45704",3725.78,0.51948,0.23954,0.08658,0.0101,0.00866,0,0.01587
"45704",4056.138,0.4571,0.31023,0.09571,0.0198,0.0099,0,0.01155
"45704",4270.476,0.50084,0.27638,0.09548,0.01508,0.0067,0.00168,0.0134
"45704",4468.864,0.46737,0.27011,0.08346,0.02731,0.01214,0.00152,0.01214
"45704",4653.308,0.47414,0.31466,0.07615,0.00862,0.01006,0.00144,0.01437
"45704",4844.798,0.57186,0.21785,0.06657,0.00908,0.01362,0,0.01513
"45704",5036.025,0.40099,0.39439,0.08746,0.0099,0.01155,0,0.0099
"45704",5232.73,0.47178,0.26049,0.11288,0.00868,0.00289,0,0.0275
"45704",5429.873,0.43052,0.28202,0.10082,0.01907,0.00954,0.00136,0.01499
"45704",5646.441,0.54106,0.24155,0.06924,0.01288,0.00966,0,0.01288
"45704",5967.869,0.36581,0.32137,0.11966,0.01709,0.01197,0,0.01538
"45704",6153.946,0.46373,0.27454,0.11095,0.01707,0.00853,0.00142,0.00711
"45704",6318.067,0.3262,0.40428,0.11839,0.00882,0.00378,0,0.02267
"45704",6486.271,0.39137,0.27889,0.13867,0.01387,0.00924,0,0.01541
"45704",6661.271,0.39116,0.3257,0.11457,0.018,0.00982,0.00164,0.01637
"45704",6847.191,0.34424,0.35514,0.15265,0.00935,0.01246,0,0.01246
"45704",7169.976,0.37538,0.33283,0.1383,0.02128,0.00608,0,0.01368
"45704",7394.129,0.32982,0.41717,0.1506,0.01807,0.00602,0,0.01355
"45704",7590.498,0.59824,0.14223,0.09824,0.01026,0.00293,0,0.01466
"45704",7778.012,0.33914,0.39144,0.17274,0.01109,0.01426,0.00158,0.00475
"45704",7973.311,0.36351,0.31894,0.19081,0.01811,0.00279,0.00279,0.01114
"45704",8185.441,0.38057,0.2914,0.18153,0.0207,0.00796,0,0.02707
"45704",8547.667,0.53688,0.23942,0.10641,0.00967,0.00242,0.00121,0.03748
"45704",8828.631,0.48886,0.34123,0.05292,0.01114,0.00139,0,0.03343
"45704",9084.804,0.45156,0.33681,0.06259,0.02235,0.00596,0.00149,0.02534
"45704",9355.788,0.38462,0.36284,0.06967,0.02032,0.00145,0.00145,0.0479
"45704",9865.713,0.61436,0.25042,0.01836,0.01669,0.00334,0,0.0217
"45704",10067.667,0.49014,0.31831,0.02254,0.02817,0.00423,0,0.03944
"45704",10246.237,0.55031,0.25466,0.0087,0.01988,0.01242,0,0.02733
"45704",10415.751,0.42456,0.37574,0.01479,0.03254,0.00444,0.00148,0.01331
"45704",10582.733,0.63152,0.26304,0.01474,0.01814,0.0068,0,0.01474
"45704",10747.328,0.69896,0.21162,0.01043,0.02235,0.00894,0,0.00745
"45704",10915.614,0.62566,0.25794,0.00397,0.01323,0.00529,0,0.01323
"45704",11086.002,0.5433,0.32542,0.00838,0.02514,0.01117,0,0.01955
"45704",11271.67,0.59145,0.28024,0.01327,0.0236,0.0059,0,0.02065
"45704",11492.525,0.58696,0.29348,0.00932,0.01242,0.00621,0.00155,0.03882
"45704",11776.531,0.33721,0.36379,0.01993,0.01495,0.00498,0,0.0598
"45704",11922.448,0.14394,0.40783,0.00884,0.03157,0.00884,0.00126,0.05303
"45707",8.475,0.38844,0.22446,0.04839,0.06317,0.01478,0.00134,0.06183
"45707",269.344,0.38813,0.18265,0.06697,0.06088,0.01979,0.00761,0.10198
"45707",473.405,0.34483,0.29655,0.05241,0.04138,0.02621,0.00414,0.1269
"45707",675.427,0.39269,0.26636,0.04718,0.05632,0.02892,0,0.0898
"45707",880.299,0.31408,0.33662,0.0338,0.03944,0.01831,0.00423,0.06197
"45707",1175.285,0.32719,0.31336,0.03994,0.02611,0.01382,0.00461,0.05991
"45707",1474.918,0.3946,0.31105,0.06812,0.03342,0.01671,0.00129,0.04113
"45707",1702.39,0.38235,0.31834,0.0917,0.01644,0.01557,0,0.03806
"45707",1922.472,0.39564,0.33489,0.09346,0.02181,0.02492,0,0.03427
"45707",2131.359,0.37997,0.27023,0.1262,0.02606,0.02743,0.00137,0.03704
"45707",2338.769,0.40377,0.30283,0.08345,0.02423,0.00942,0,0.06595
"45707",2543.249,0.38442,0.28518,0.08291,0.04899,0.01508,0.00126,0.02136
"45707",2740.79,0.45602,0.24493,0.0839,0.02842,0.01488,0,0.0203
"45707",2944.905,0.46368,0.24252,0.10577,0.01603,0.01175,0.00214,0.02991
"45707",3145.998,0.42024,0.30033,0.08141,0.0253,0.0132,0.0022,0.0231
"45707",3348.355,0.41553,0.34247,0.0761,0.00609,0.01065,0.00304,0.03044
"45707",3546.461,0.38336,0.3477,0.09658,0.02377,0.01783,0.00149,0.02229
"45707",3751.406,0.35285,0.3038,0.09019,0.01582,0.02373,0,0.02373
"45707",3949.906,0.52545,0.30838,0.06287,0.00898,0.01048,0.00299,0.01647
"45707",4151.588,0.50965,0.2926,0.09646,0.00482,0.01447,0.00161,0.01125
"45707",4353.872,0.45048,0.29872,0.11981,0.01278,0.00958,0,0.01438
"45707",4552.808,0.43084,0.33862,0.08934,0.01297,0.02305,0.00144,0.02161
"45707",4760.512,0.43642,0.31397,0.07064,0.01256,0.0157,0.00314,0.02041
"45707",4965.243,0.44706,0.33987,0.10588,0.00784,0.00654,0,0.01046
"45707",5186.637,0.39606,0.39427,0.07527,0.01613,0.01434,0.00179,0.02688
"45707",5517.47,0.5416,0.2309,0.06621,0.03226,0.01358,0.0017,0.01358
"45707",5780.042,0.3682,0.34868,0.15063,0.01534,0.00837,0.00139,0.01674
"45707",5966.396,0.46369,0.28911,0.11173,0.01816,0.01397,0,0.01816
"45707",6154.193,0.42995,0.28986,0.15459,0.00805,0.0161,0,0.01288
"45707",6335.8,0.32006,0.3229,0.21622,0.00996,0.0128,0,0.01991
"45707",6522.995,0.3227,0.43067,0.14479,0.01595,0.01104,0,0.02209
"45707",6711.257,0.51814,0.28012,0.08128,0.00581,0.01742,0.00145,0.02612
"45707",6890.721,0.43124,0.33616,0.09338,0.01188,0.01868,0,0.02886
"45707",7076.709,0.44,0.3248,0.1088,0.0208,0.0144,0.0016,0.0272
"45707",7260.614,0.35222,0.46401,0.08882,0.0291,0.00766,0.00153,0.01531
"45707",7469.691,0.41589,0.4053,0.08212,0.01854,0.00927,0,0.02119
"45707",7878.004,0.44816,0.38796,0.05518,0.01505,0.01505,0,0.02174
"45707",8186.347,0.4459,0.34721,0.06659,0.01308,0.00832,0.00119,0.0321
"45707",8475.422,0.53691,0.26678,0.0604,0.02013,0.01174,0,0.01678
"45707",8750.213,0.41049,0.38889,0.05864,0.03086,0.01698,0.00309,0.03704
"45707",9032.03,0.46739,0.34938,0.07919,0.02484,0.00932,0,0.01553
"45707",9314.581,0.48567,0.34907,0.06745,0.02867,0.00169,0,0.03035
"45707",9604.65,0.41515,0.44091,0.05,0.02576,0.01212,0,0.0197
"45707",9899.65,0.38806,0.50204,0.01764,0.02171,0.01221,0.00136,0.02849
"45707",10077.106,0.47273,0.42479,0.02149,0.01983,0.01157,0,0.02314
"45707",10283.185,0.51484,0.37685,0.0178,0.02374,0.01929,0.00445,0.01039
"45707",10318.992,0.47419,0.45,0.01452,0.01935,0.00968,0,0.01129
"45707",10353.03,0.4386,0.46571,0.02073,0.02711,0.00638,0,0.01435
"45707",10387.127,0.51433,0.38612,0.01508,0.01659,0.01357,0,0.02715
"45707",10421.207,0.4785,0.35229,0.01248,0.0208,0.00971,0.00139,0.02358
"45707",10474.489,0.257,0.31891,0.00594,0.01357,0.00509,0,0.0229
"45710",8.002,0.2945,0.32362,0.03883,0.08091,0.10356,0.00162,0.08414
"45710",252.532,0.29313,0.17252,0.03664,0.10992,0.2,0.00763,0.09466
"45710",415.849,0.30329,0.24117,0.04385,0.11571,0.11449,0.00365,0.09379
"45710",569.067,0.38632,0.21197,0.03248,0.07521,0.12308,0.00513,0.0547
"45710",715.842,0.35361,0.15209,0.03232,0.10646,0.22053,0.0019,0.07034
"45710",862.706,0.30054,0.20889,0.03774,0.11186,0.17655,0.0027,0.06739
"45710",1007.536,0.29211,0.27957,0.04301,0.0914,0.10394,0.00358,0.0681
"45710",1159.983,0.28305,0.29549,0.0451,0.09176,0.12753,0.00311,0.06065
"45710",1339.963,0.31777,0.18675,0.03614,0.11898,0.18373,0,0.0738
"45710",1671.458,0.28075,0.27786,0.0492,0.06223,0.11867,0,0.09696
"45710",1882.155,0.27915,0.30213,0.04926,0.08703,0.11987,0,0.04598
"45710",2052.697,0.30069,0.31959,0.05155,0.05842,0.10825,0,0.06529
"45710",2216.053,0.34472,0.22276,0.06504,0.05691,0.09593,0.00163,0.06667
"45710",2370.47,0.2879,0.34753,0.05281,0.06303,0.10903,0,0.03918
"45710",2528.883,0.30609,0.29487,0.05929,0.06571,0.09936,0.00321,0.08333
"45710",2681.306,0.34775,0.26622,0.06656,0.06323,0.09318,0,0.05657
"45710",2840.048,0.29403,0.28967,0.07278,0.08151,0.10917,0.00291,0.04367
"45710",2991.706,0.36213,0.3364,0.03309,0.06066,0.08456,0.00184,0.05331
"45710",3145.081,0.42047,0.26279,0.05118,0.05809,0.07469,0.00138,0.05809
"45710",3295.788,0.42222,0.2735,0.04444,0.04957,0.08376,0,0.05299
"45710",3459.62,0.35269,0.29178,0.06232,0.05807,0.0864,0,0.05807
"45710",3633.242,0.44809,0.22404,0.05464,0.04645,0.08333,0.00137,0.05191
"45710",3827.131,0.4354,0.29735,0.05841,0.05664,0.04779,0,0.04248
"45710",4241.996,0.38535,0.30258,0.0597,0.03392,0.06242,0.00136,0.05292
"45710",4594.482,0.43152,0.28424,0.05155,0.02946,0.05891,0.00147,0.05449
"45710",4873.452,0.40825,0.31294,0.06401,0.02845,0.03841,0,0.0569
"45710",5138.346,0.4032,0.2896,0.0512,0.0448,0.0576,0.0016,0.0528
"45710",5397.293,0.39004,0.3278,0.04841,0.03458,0.05256,0.00415,0.05394
"45710",5640.699,0.48153,0.2303,0.05911,0.03202,0.0431,0.00123,0.0431
"45710",5887.805,0.43502,0.28881,0.06859,0.0343,0.04874,0,0.05054
"45710",6140.645,0.41241,0.31022,0.07543,0.04258,0.04501,0.00122,0.04623
"45710",6401.963,0.38226,0.32722,0.08869,0.02141,0.04587,0,0.03211
"45710",6671.03,0.37877,0.33572,0.10187,0.033,0.03013,0,0.04878
"45710",6968.051,0.33483,0.33333,0.10613,0.04783,0.03139,0.00149,0.06428
"45710",7437.997,0.44921,0.28095,0.11111,0.03016,0.03016,0,0.03651
"45710",7837.946,0.47391,0.28986,0.08116,0.03333,0.01594,0,0.05942
"45710",7992.607,0.46118,0.28353,0.06941,0.02471,0.03176,0,0.08824
"45710",8143.879,0.43007,0.30944,0.05594,0.06469,0.02972,0,0.06469
"45710",8295.081,0.37389,0.37092,0.04599,0.0549,0.03709,0,0.0638
"45710",8454.305,0.42593,0.33796,0.06019,0.05247,0.01698,0,0.06327
"45710",8643.982,0.43555,0.29986,0.0597,0.04885,0.02442,0.00136,0.07734
"45710",8993.203,0.45291,0.34081,0.03737,0.05082,0.01794,0,0.07025
"45710",9246.681,0.47342,0.3047,0.02556,0.03783,0.02045,0,0.09509
"45710",9462.698,0.48933,0.28165,0.01422,0.03983,0.02703,0,0.10242
"45710",9672.079,0.51573,0.31601,0.00958,0.03283,0.02052,0,0.05335
"45710",9891.91,0.40131,0.354,0.01794,0.03915,0.03263,0.00163,0.07015
"45710",10148.89,0.3652,0.45455,0.01097,0.01724,0.03135,0,0.01881
"45710",10498.719,0.44018,0.38996,0.01182,0.03102,0.02511,0.00148,0.02806
"45713",10.997,0.21168,0.31679,0.02628,0.12409,0.05693,0.00584,0.06861
"45713",205.449,0.21014,0.33152,0.02355,0.14312,0.05254,0.00362,0.07065
"45713",336.45,0.19145,0.28253,0.02974,0.15056,0.07249,0.00558,0.07621
"45713",458.053,0.22843,0.20643,0.03046,0.16413,0.05584,0.00338,0.08291
"45713",574.889,0.26387,0.12605,0.03697,0.11261,0.06555,0.00672,0.07899
"45713",692.061,0.27846,0.13538,0.02154,0.11077,0.06923,0.00308,0.07385
"45713",810.354,0.25309,0.11417,0.03851,0.13755,0.04814,0,0.0784
"45713",934.782,0.28763,0.12542,0.04348,0.12542,0.06689,0.00669,0.08361
"45713",1062.654,0.22707,0.17322,0.04221,0.13537,0.04803,0,0.07569
"45713",1243.237,0.27466,0.19727,0.05159,0.09863,0.06829,0.00152,0.07587
"45713",1440.674,0.25505,0.20581,0.03283,0.1149,0.04798,0.00253,0.07449
"45713",1576.605,0.24561,0.15152,0.03828,0.09729,0.07177,0.00159,0.08612
"45713",1694.476,0.30274,0.10467,0.03221,0.14815,0.04348,0.00644,0.0628
"45713",1808.582,0.20472,0.27402,0.03307,0.10394,0.05197,0.00315,0.07717
"45713",1926.07,0.19225,0.16478,0.04523,0.10662,0.08078,0,0.07593
"45713",2042.779,0.24081,0.18199,0.06066,0.12132,0.05699,0.00368,0.0864
"45713",2156.051,0.24959,0.21207,0.06525,0.13703,0.06525,0.00326,0.06036
"45713",2268.01,0.22008,0.28886,0.02613,0.08803,0.04539,0.00138,0.08666
"45713",2379.026,0.23102,0.20132,0.0495,0.14026,0.05281,0.0066,0.06601
"45713",2488.979,0.26316,0.21754,0.08246,0.07544,0.06667,0.00175,0.07018
"45713",2599.649,0.26402,0.22298,0.05472,0.0725,0.0643,0,0.06703
"45713",2713.93,0.23755,0.20341,0.04694,0.10242,0.06686,0.00427,0.07255
"45713",2823.336,0.2139,0.2139,0.04991,0.10873,0.06061,0.00357,0.082
"45713",2935.453,0.21578,0.25121,0.06119,0.12077,0.05475,0.00161,0.09179
"45713",3052.777,0.198,0.26123,0.0599,0.07987,0.08319,0,0.08153
"45713",3165.38,0.20133,0.27288,0.0599,0.09983,0.06489,0.00166,0.07654
"45713",3285.479,0.20342,0.20342,0.06838,0.11795,0.09573,0.00513,0.04957
"45713",3411.566,0.21293,0.20978,0.05678,0.12618,0.08675,0.00158,0.06782
"45713",3543.026,0.22636,0.20487,0.05301,0.08023,0.05587,0.0043,0.0616
"45713",3742.743,0.20769,0.23231,0.05538,0.08462,0.06308,0.00308,0.05231
"45713",3862.516,0.24468,0.26241,0.05319,0.06738,0.0461,0.00118,0.07329
"45713",3952.191,0.25331,0.28808,0.0745,0.07616,0.04636,0,0.0745
"45713",4037.123,0.23852,0.28954,0.0727,0.04719,0.02934,0.00128,0.06505
"45713",4115.755,0.19688,0.25156,0.05781,0.09062,0.05156,0.00313,0.06875
"45713",4197.191,0.22121,0.21667,0.05303,0.07727,0.05303,0,0.0697
"45713",4281.065,0.17851,0.29421,0.06942,0.06281,0.04793,0,0.07603
"45713",4361.527,0.23101,0.25316,0.0538,0.06487,0.04114,0.00158,0.05222
"45713",4441.194,0.26308,0.22571,0.06726,0.06278,0.04335,0.00299,0.06876
"45713",4523.958,0.2571,0.19432,0.06726,0.07175,0.04335,0.00149,0.07922
"45713",4614.375,0.25,0.28759,0.08647,0.07331,0.0188,0.00188,0.08271
"45713",4758.316,0.24736,0.28571,0.06711,0.05465,0.03356,0.00192,0.08341
"45713",4874.031,0.1853,0.22971,0.08116,0.09035,0.03675,0.00153,0.08729
"45713",4959.531,0.1743,0.25554,0.09897,0.0901,0.03102,0,0.09601
"45713",5038.715,0.31811,0.21102,0.07874,0.04094,0.04724,0.00157,0.08346
"45713",5113.1,0.28694,0.20619,0.06357,0.0567,0.05842,0,0.08247
"45713",5190.157,0.17964,0.26647,0.07784,0.08234,0.0509,0.0015,0.09431
"45713",5262.206,0.26591,0.24633,0.06199,0.05057,0.02121,0,0.06852
"45713",5336.645,0.2688,0.2208,0.0752,0.072,0.0304,0.0016,0.0816
"45713",5410.087,0.22836,0.28358,0.0597,0.0791,0.02985,0.00149,0.08358
"45713",5565.6,0.24247,0.23579,0.0786,0.05853,0.04181,0,0.0786
"45713",5640.261,0.23333,0.27222,0.06806,0.08056,0.03333,0,0.09306
"45713",5723.375,0.30957,0.21217,0.0713,0.05913,0.0313,0.00174,0.06609
"45713",5806.981,0.19944,0.23291,0.07252,0.09066,0.03905,0.00139,0.07392
"45713",5892.886,0.24703,0.23515,0.05344,0.07363,0.038,0.00356,0.07363
"45713",6013.493,0.27114,0.22012,0.06268,0.06997,0.02332,0.00146,0.05977
"45713",6209.909,0.33182,0.20758,0.06061,0.05303,0.03485,0.00152,0.07576
"45713",6348.132,0.27402,0.2378,0.06929,0.05984,0.0378,0,0.07402
"45713",6467.631,0.25237,0.20896,0.10719,0.08277,0.04613,0,0.06377
"45713",6584.746,0.30086,0.29799,0.08166,0.06017,0.04011,0,0.05444
"45713",6696.021,0.38173,0.2137,0.0783,0.06525,0.01958,0,0.05873
"45713",6799.476,0.30446,0.23185,0.07516,0.07389,0.03057,0,0.05605
"45713",6906.703,0.39321,0.18953,0.06365,0.06365,0.02687,0.00566,0.06506
"45713",7018.688,0.28187,0.22096,0.07082,0.07365,0.04533,0,0.08215
"45713",7130.964,0.29753,0.24964,0.09579,0.10015,0.02177,0,0.06821
"45713",7244.46,0.29393,0.22045,0.08147,0.09425,0.03514,0,0.0655
"45713",7353.746,0.28968,0.23575,0.09707,0.0678,0.04314,0,0.04006
"45713",7461.66,0.33387,0.28065,0.0871,0.03226,0.02258,0,0.05161
"45713",7568.511,0.37904,0.27943,0.08021,0.07891,0.02199,0.00129,0.05045
"45713",7675.755,0.30091,0.231,0.09422,0.09726,0.04255,0,0.05319
"45713",7785,0.26989,0.27841,0.10795,0.08239,0.04119,0.00142,0.08097
"45713",7895.796,0.28271,0.26494,0.07916,0.08885,0.03393,0,0.06462
"45713",8004.64,0.38287,0.28497,0.07692,0.06643,0.01224,0,0.05769
"45713",8059.122,0.343,0.25604,0.06763,0.09823,0.02415,0.00161,0.05636
"45713",8115.091,0.36218,0.25641,0.0625,0.08013,0.02885,0,0.08814
"45713",8172.951,0.26425,0.35622,0.06995,0.06218,0.02332,0,0.07772
"45713",8234.243,0.36726,0.25309,0.04952,0.08116,0.02201,0,0.08116
"45713",8301.342,0.38499,0.24307,0.06362,0.05873,0.03426,0,0.09299
"45713",8382.123,0.39508,0.2513,0.04145,0.07902,0.02332,0,0.08679
"45713",8459.218,0.24098,0.25738,0.07377,0.09836,0.03115,0,0.13607
"45713",8527.597,0.25336,0.22987,0.04866,0.09732,0.05034,0.00168,0.19128
"45713",8571.126,0.21733,0.2746,0.0514,0.08223,0.02643,0.00147,0.17768
"45713",8610.786,0.32152,0.21013,0.04684,0.10127,0.02658,0.00127,0.07089
"45713",8648.053,0.26369,0.2536,0.05331,0.08646,0.0245,0.00288,0.08069
"45713",8685.584,0.25985,0.24234,0.04964,0.10949,0.03066,0.00146,0.10365
"45713",8723.618,0.25926,0.25287,0.06258,0.07535,0.03321,0,0.12771
"45713",8767.148,0.26115,0.27229,0.04299,0.08121,0.03344,0,0.11943
"45713",8831.298,0.24902,0.3103,0.04954,0.07171,0.03911,0,0.10821
"45713",8916.968,0.32258,0.27504,0.05772,0.09847,0.03226,0,0.0747
"45716",12.856,0.19821,0.1625,0.09107,0.225,0.08571,0.00357,0.025
"45716",167.557,0.17997,0.12627,0.09434,0.21045,0.11756,0.00145,0.03483
"45716",294.029,0.14691,0.12354,0.09015,0.21703,0.09683,0,0.06177
"45716",415.881,0.1092,0.06782,0.05747,0.24943,0.07931,0.00345,0.03793
"45716",529.931,0.13787,0.0897,0.05814,0.22757,0.09635,0.00166,0.04153
"45716",641.499,0.13542,0.11632,0.07292,0.21875,0.11806,0.00174,0.02604
"45716",750.948,0.14342,0.10806,0.07662,0.21218,0.0943,0,0.04126
"45716",859.819,0.13415,0.08014,0.07317,0.20035,0.09582,0.00348,0.04181
"45716",966.127,0.13752,0.16503,0.07269,0.23576,0.08448,0,0.0275
"45716",1071.987,0.16544,0.18934,0.08088,0.18015,0.09926,0.00184,0.03309
"45716",1176.913,0.13255,0.11409,0.07047,0.22987,0.07886,0.00503,0.0453
"45716",1283.307,0.13448,0.15345,0.07414,0.18966,0.08621,0,0.0431
"45716",1388.072,0.17158,0.20624,0.05719,0.22704,0.08319,0.0052,0.01906
"45716",1494.522,0.18441,0.21287,0.06188,0.17946,0.0953,0,0.02475
"45716",1604.621,0.18937,0.14618,0.07641,0.18605,0.10299,0,0.02658
"45716",1717.234,0.179,0.142,0.07995,0.1599,0.13365,0.00358,0.02029
"45716",1830.671,0.13678,0.16821,0.08503,0.18854,0.12939,0.00185,0.02957
"45716",1947.606,0.1563,0.17225,0.05423,0.21212,0.09091,0.00638,0.02711
"45716",2068.545,0.17138,0.18728,0.08834,0.18375,0.08834,0.00353,0.03004
"45716",2202.545,0.18121,0.1443,0.07215,0.20973,0.07718,0.00168,0.02181
"45716",2351.58,0.22833,0.17667,0.065,0.18,0.04667,0.00333,0.03667
"45716",2460.687,0.19377,0.24119,0.08401,0.14905,0.06911,0.00136,0.02033
"45716",2559.126,0.21429,0.15018,0.06044,0.18864,0.06044,0,0.01648
"45716",2652.721,0.14691,0.19366,0.06845,0.16528,0.09015,0.00167,0.0217
"45716",2743.054,0.16388,0.17726,0.06689,0.19231,0.04682,0.00334,0.02341
"45716",2831.328,0.17021,0.2039,0.08156,0.16312,0.07092,0,0.03369
"45716",2917.222,0.22948,0.18657,0.08022,0.16978,0.05224,0.0056,0.02799
"45716",3003.707,0.1493,0.20218,0.11042,0.16485,0.07776,0.00156,0.01866
"45716",3087.629,0.22496,0.24959,0.08046,0.12151,0.06076,0.00164,0.01806
"45716",3252.415,0.22411,0.24618,0.08659,0.12903,0.04414,0,0.03056
"45716",3418.628,0.20034,0.21717,0.06902,0.14646,0.05724,0,0.02525
"45716",3582.419,0.19516,0.18548,0.07258,0.14194,0.08226,0,0.01613
"45716",3746.441,0.19109,0.15374,0.0704,0.14655,0.04885,0.00287,0.0273
"45716",3915.276,0.18196,0.19646,0.08857,0.1256,0.07085,0.00161,0.03382
"45716",4085.958,0.20902,0.20902,0.09023,0.12331,0.05263,0.00451,0.02256
"45716",4264.088,0.16667,0.25578,0.08251,0.10726,0.04785,0,0.0264
"45716",4455.778,0.18911,0.20774,0.08739,0.11748,0.05874,0.00143,0.01862
"45716",4690.811,0.27016,0.21216,0.05799,0.08769,0.05516,0.00283,0.01697
"45716",4861.103,0.22104,0.22636,0.06525,0.13049,0.04261,0.00666,0.02397
"45716",5007.457,0.19492,0.20339,0.0661,0.11356,0.04576,0,0.01695
"45716",5146.401,0.17427,0.24593,0.09609,0.10098,0.04235,0.00326,0.01466
"45716",5280.439,0.17608,0.20968,0.07796,0.09677,0.01882,0,0.03629
"45716",5411.934,0.17674,0.23837,0.07558,0.11163,0.04302,0.00116,0.02326
"45716",5545.851,0.11919,0.25983,0.09893,0.10965,0.03814,0.00119,0.02622
"45716",5675.327,0.11799,0.15241,0.05113,0.07866,0.02852,0,0.01868
"45716",5805.507,0.18238,0.1533,0.09868,0.07665,0.01938,0.00088,0.02115
"45716",5939.661,0.12472,0.25607,0.07506,0.09603,0.02759,0.0011,0.02539
"45716",6081.697,0.14701,0.30475,0.0827,0.0827,0.03216,0.00306,0.03828
"45716",6237.385,0.16322,0.3069,0.07586,0.07701,0.03448,0.00115,0.02184
"45716",6437.539,0.19533,0.23567,0.08493,0.07643,0.03609,0,0.02017
"45716",6608.969,0.15907,0.2614,0.0986,0.09302,0.04186,0.00186,0.0307
"45716",6767.014,0.1888,0.2526,0.07552,0.08724,0.02604,0,0.03125
"45716",6918.331,0.20028,0.24309,0.08149,0.06354,0.02348,0,0.03039
"45716",7069.738,0.19241,0.30105,0.09162,0.08901,0.0301,0.00131,0.03534
"45716",7223.622,0.18587,0.32094,0.11276,0.09046,0.02974,0.00124,0.03594
"45716",7386.33,0.235,0.245,0.1025,0.08875,0.0275,0,0.03625
"45716",7569.092,0.1697,0.31758,0.09939,0.08606,0.01576,0.00121,0.03273
"45716",7693.376,0.23324,0.25364,0.10496,0.09913,0.02332,0.00146,0.02915
"45716",7806.742,0.20762,0.25184,0.07862,0.10197,0.02703,0.00246,0.04177
"45716",7918.25,0.27248,0.24027,0.07383,0.10336,0.01879,0,0.04027
"45716",8028.009,0.23995,0.2882,0.07507,0.10724,0.02681,0.00134,0.05898
"45716",8137.349,0.21516,0.18093,0.05501,0.13692,0.02689,0.00244,0.04034
"45716",8249.085,0.24242,0.278,0.07115,0.1278,0.02635,0,0.06192
"45716",8368.138,0.23088,0.25294,0.07059,0.11176,0.03235,0.00294,0.06176
"45716",8516.645,0.30699,0.29483,0.06231,0.1003,0.01672,0,0.0228
"45716",8638.027,0.28398,0.21547,0.0442,0.0895,0.02983,0,0.05083
"45716",8748.645,0.24259,0.27628,0.0283,0.09569,0.02156,0.00135,0.03639
"45716",8855.502,0.26234,0.32158,0.03244,0.08745,0.0268,0,0.04372
"45716",8961.838,0.26814,0.31861,0.05047,0.11356,0.02524,0.00473,0.03943
"45716",9068.969,0.30159,0.34488,0.02453,0.114,0.03463,0.00144,0.04762
"45716",9095.76,0.29645,0.3617,0.02979,0.09929,0.03262,0.00142,0.02695
"45716",9122.518,0.33586,0.30556,0.03157,0.13258,0.03535,0,0.02778
"45716",9149.594,0.28109,0.38212,0.02461,0.11269,0.02461,0.0013,0.03627
"45716",9177.254,0.28271,0.33383,0.02256,0.15188,0.03308,0,0.05113
"45716",9205.45,0.27042,0.34366,0.02958,0.11408,0.03521,0.00282,0.04085
"45716",9233.924,0.27785,0.35351,0.03851,0.11554,0.02751,0.00275,0.02889
"45716",9263.242,0.33333,0.33801,0.01869,0.081,0.03427,0,0.04984
"45716",9293.49,0.30769,0.30769,0.02866,0.11312,0.03167,0,0.03922
"45716",9324.96,0.29107,0.32988,0.02458,0.1229,0.0401,0,0.03752
"45716",9359.696,0.31083,0.32025,0.02983,0.15385,0.02041,0.00157,0.0314
"45716",9424.683,0.3265,0.3123,0.02208,0.1041,0.01893,0.00158,0.04101
"45716",9567.83,0.27258,0.38095,0.02135,0.13629,0.02627,0,0.02463
"45716",9703.98,0.27339,0.33657,0.02309,0.14338,0.04131,0.00243,0.01944
"45716",9837.242,0.3319,0.3046,0.03017,0.13937,0.03161,0.00287,0.02443
"45716",9967.797,0.26737,0.33082,0.02266,0.11782,0.01964,0.00151,0.03927
"45716",10095.947,0.30522,0.26372,0.02276,0.1419,0.02811,0,0.02677
"45716",10222.399,0.32457,0.32612,0.03555,0.08346,0.02164,0,0.01546
"45716",10348.754,0.25037,0.39092,0.01611,0.11127,0.02489,0.00146,0.01171
"45716",10475.354,0.30108,0.3318,0.02611,0.09217,0.03533,0.00307,0.01843
"45716",10603.328,0.32093,0.4155,0.02481,0.04341,0.03411,0.00465,0.0155
"45716",10732.998,0.28232,0.39182,0.02111,0.09631,0.0277,0.00528,0.02111
"45716",10866.325,0.29573,0.34909,0.03659,0.07012,0.02744,0,0.01677
"45716",11008.343,0.24821,0.43556,0.0179,0.08592,0.02745,0,0.01909
"45716",11111.585,0.26255,0.3964,0.02831,0.05405,0.0296,0.00257,0.00772
"45719",10.417,0.43816,0.27562,0.11543,0.02591,0.0106,0.00589,0.03887
"45719",121.272,0.41384,0.26038,0.09686,0.07044,0.02138,0.00126,0.02893
"45719",229.142,0.2582,0.28995,0.12169,0.05926,0.01905,0.00212,0.1164
"45719",321.391,0.26615,0.33463,0.12532,0.0646,0.0168,0.00258,0.08527
"45719",405.26,0.31842,0.30526,0.13684,0.04605,0.01711,0.00526,0.05526
"45719",483.253,0.375,0.32911,0.09019,0.0712,0.01424,0.00791,0.03639
